Date,Content,Reviewer-Name,Rating
Stayed in February 2023,No black tea bags in room - just peppermint and green tea. Lighting in room could be better - warm yellow bulbs are not great for the spaceThe location and the breakfastStayed in February 2023,Jacqueline,10
Stayed in January 2023,No room service and a limited dining menu. Need to go out for dinner.Perfect location to explore Edinburgh. Very close to Waverley station. 5 mins walk. Wifi was fast. The room was comfortable.Stayed in January 2023,Pipit,9.0
Stayed in February 2023,"Everything was perfect!Friendly and helpful staff, clean comfortable rooms, clean washroom, beautiful spread of breakfast and most importantly, perfect location!Stayed in February 2023",Jui,10
Stayed in January 2023,"Bit of a walk to Old Town and not much immediately of interest nearby. Rather pricey for what it is.Excellent breakfast, comfortable rooms that are safe, clean, and quiet. Great place to stay in Edinburgh New Town. Pretty accessible to Old Town, but still a walk of about 15-30 min, depending on where you go.Stayed in January 2023",Karen,8.0
Stayed in February 2023,Lifts were a bit tricky (but staff were very helpful and explained the reason  why)Location  was just perfect .Stayed in February 2023,Caroline,8.0
Stayed in January 2023,"Price of drinksFriendly greeting, nice room and great service.Stayed in January 2023",Eileen,8.0
Stayed in January 2023,"Not a proper reception. Just a girl sitting with a laptop.Nice, clean, modern hotel in a superb location.Stayed in January 2023",Errin,9.0
Stayed in January 2023,excellent location for all city centre shopping restaurants bars sightseeing and activities. City hop on hop off bus tours literally across the road from hotel. Clean  comfortable. staff friendly and helpful.Stayed in January 2023,Fiona,10
Stayed in January 2023,"NoEase of booking, location, staff, cleanliness and value for moneyStayed in January 2023",Charles,10
Stayed in December 2022,Would of liked a higher floor .Great location 👌 amazing St Andrews Square View.Stayed in December 2022,Gk,10
Stayed in January 2023,if anything room just a wee bit small but still finelovely helpful staff excellent locationStayed in January 2023,Lorraine,9.0
Stayed in January 2023,no non-instant decaf coffeeScottish heritage touchesStayed in January 2023,Natalie,8.0
Stayed in January 2023,NothingGood place to stay close to everything all staff very pleasantStayed in January 2023,Diane,9.0
Stayed in January 2023,"Spotlessly clean. Very comfortable bed. Fantastic breakfast - varied foods. 
Excellent staff.Stayed in January 2023",Diarmuid,10
Stayed in January 2023,room was very small and felt very claustrophobic and waking up to a big stag looking straight at you in close proximity is not really appealing to me I am afraid!!locationStayed in January 2023,Margot,8.7
Stayed in January 2023,breakfast choices were not as good as my previous visitgreat locationStayed in January 2023,Kenneth,8.0
Stayed in January 2023,"rooms were a bit smallperfect location, great breakfastStayed in January 2023",Belinda,8.0
Stayed in December 2022,"There was dirty marks on one of the bathroom towels.Fantastic location, the bedroom was very clean with great facilities. 
staff were friendly and accommodating. 
We were upgraded to a room with a balcony.Stayed in December 2022",Kristin,8.0
Stayed in December 2022,nothingeasy to find. decorated nice.Stayed in December 2022,Paige,10
Stayed in January 2023,"The bedroom curtains were stained which seemed to be blood or “any red thing”. Please check room 312 curtains.Thank you very much for making our stay even better. To all kind and polite staff, specially Tatiana. Amazing breakfast and good food and drinks available at the bar. Only point was that, had being at others Ibis style, this one did not have any board games or any other entertainment but it didn’t change our expectations and experience.Stayed in January 2023",Felipe,10
Stayed in December 2022,"The only small point to note that at breakfast time it was difficult to find a free table (around 9am).Excellent location, room was standard with a nice view of the square. Breakfast selection was good too and lovely decor on the ground floorStayed in December 2022",Mariam,10
Stayed in December 2022,nothingbig rooms and beautiful decorStayed in December 2022,Kim,10
Stayed in December 2022,"Room was smaller than I was expecting and bed wasn't the most comfortable.Lovely, lively hotel in a central location.  Breakfast had a good selection of hot and cold food, hotel was clean, tidy and well decorated, and staff were polite and helpful.  All key touristy things were in walking distance and bus stops to key locations (like the airport) were only minutes away.Stayed in December 2022",Rachel,10
Stayed in December 2022,I’m pretty sure the food served in the Resturant was just bought from the local Sainsbury’s…Really nice and modern hotel right in the heart of the city! The rooms were comfy and clean and the staff were all very helpful!Stayed in December 2022,Nathan,9.0
Stayed in December 2022,Our double room was a little small but when in Edinburgh you won't spend much time in your room so was fine for our 2 night stay.The location is amazing and the hotel is in such a beautiful building with lovely interior.Stayed in December 2022,Tracey,8.0
Stayed in December 2022,"Great location , friendly staff , good selection for breakfast great stay .Stayed in December 2022",Tracy,8.0
Stayed in December 2022,"nothingclean, modern and great locationStayed in December 2022",Bobby,10
Stayed in December 2022,Rooms were a little small with limited storageFriendly helpful staff. Breakfast was superb with lots of choice. Central location and very cleanStayed in December 2022,Kirsty,9.0
Stayed in December 2022,Nothing at allEverything especially the lovely staff! My little dog Bubbles and I had the best time and he didn’t want to leave🤣Stayed in December 2022,Fan,9.0
Stayed in November 2022,"room floorlocation, lobby, breakfast, staffsStayed in November 2022",Suci,10
Stayed in December 2022,As expected.Beautiful decorations. Clean basic accommodation.Stayed in December 2022,Ann,9.0
Stayed in December 2022,NothingThe location was excellent. The staff were really friendly and helpful. Breakfast was varied and there was a good selection.Stayed in December 2022,Beverly,9.0
Stayed in December 2022,Having to leave 🤣🤣Everything was perfectStayed in December 2022,Alistair,10
Stayed in December 2022,Breakfast area was to busy and needs re-organising to make it easier to get round the small areaGood Location. CleanStayed in December 2022,Vanessa,9.0
Stayed in December 2022,pillows are not confortablelocation and breakfastStayed in December 2022,David,8.0
Stayed in December 2022,"Modern style, friendly staff, very good value for price.Stayed in December 2022",Irina,10
Stayed in December 2022,"nothingthe location of the property is so good we walked it from the train station to the hotel the staff was very helpful, they offered welcome drink on our choice we made check in early although it was at 3:00 pmStayed in December 2022",Marina,9.0
Stayed in December 2022,"The staff were always on  hand if needed. 
Rooms clean and warm , would reccomend to friends.Stayed in December 2022",John,10
Stayed in December 2022,"Barking dog at 3 amFriendly staff, clean, breakfast was good and bar open lateStayed in December 2022",Grant,9.0
Stayed in December 2022,facing out to a wall and netflix was unavailablelovely and clean with big living spaceStayed in December 2022,Kara,9.0
Stayed in December 2022,"Nothing.The hotel is quirky with lots of bright artwork and I loved the  Scottish phrases in the rooms and carpet. The location was great for us and I felt it was good value for a city centre hotel. The room wasn't massive but it had everything we needed. The bar downstairs was beautifully decorated for Christmas and the evening food we had was tasty. The breakfast was great, I was impressed with the choice and the quality was good.Stayed in December 2022",Lynne,8.7
