Date,Content,Reviewer-Name,Rating
Stayed in January 2025,"If I'm being picky here there is one squeaky chair, other than that everything was brill.Nice, clean and comfortable. The staff is really friendly, which is as important as the facilities are. I'm defo coming back to stay here at some point soon. Great value for money for my stay, early Jan.Stayed in January 2025",Farid,8.0
Stayed in January 2025,Location was ideal and in heart of ShoreditchReally clean and good locationStayed in January 2025,Raman,9.0
Stayed in December 2024,Windowless room and very small bathroom and shower; otherwise a nice place.Location and price compared to others.Stayed in December 2024,Costas,7.0
Stayed in December 2024,"I didn’t like the noise in my room from outside, as it was next to the street. That’s the only thing I didn’t like.The stuffs are friendly 👍I liked the place; it’s affordable, conveniently located next to the bus station, and you can easily catch a bus to anywhere you want to go. It’s also very close to a supermarket and several restaurants.Stayed in December 2024",Analita,7.0
Stayed in November 2024,"All fine. No grumbles at all.Check in very simple and efficient. Staff were very helpful, friendly and on hand throughout our stay. Room was spacious and apparently we'd had a slight upgrade too - all good. Kitchen facilities all there and in good shape. Everything nice and clean - bed really comfortable. Location great for getting about and sightseeing / hitting the bars and restaurants too.Stayed in November 2024",Mark,9.0
Stayed in December 2024,"Furniture was mismatched, old and broken. Some wall stains and skirting dirt.The staff were friendly, not a bad location.Stayed in December 2024",Joanne,7.0
Stayed in December 2024,"Please pay the cleanliness of the shower head some more attention.I'd like to be able to have a good stream of water - not water spraying in all directions.I arrived very early (4hours before I could check in) but the receptionist allowed me to leave my baggage in storage before I came back later to check in.Both my workplace and Christmas party were in very close proximity to the hotel, so it was in a fantastic location. Shoreditch is also a good location from where to explore London anyway.The check in process was quick and easy.The room was decent enough to put my head following my party.Stayed in December 2024",Nicholas,7.0
Stayed in December 2024,A bit dated but did the job wellVery friendly staff and great locationStayed in December 2024,Joseph,7.0
Stayed in December 2024,"The bed was a little bit small and the sink in the toilet was really small. You could hear the noise from outside because it’s a frequently used street but we brought earplugs so it was okayThe room was looking good, not that small and we had tee and coffee to make every morningStayed in December 2024",Kristina,8.0
Stayed in December 2024,Great location. Clean. Comfy firm bed and pretty quiet/ darkStayed in December 2024,Henna,8.0
Stayed in December 2024,"The location is good, the room was clean and bright. The staff was super friendly and helpful!! :)Stayed in December 2024",Ágnes,9.0
Stayed in December 2024,Good value for money and good location.Stayed in December 2024,Paige,7.0
Stayed in December 2024,"I liked that they attended my request to get me a quiet room.It was thoughtfulStayed in December 2024",João,7.0
Stayed in November 2024,"Soundproofing was terrible, door of the room,  length of bedLocation, StaffStayed in November 2024",Alexis_k,7.0
Stayed in February 2025,The door lock was temperamental and there was one instance we locked ourselves in.It was clean. The room was a good size. There was a decent sized fridge in the room which is useful. It was good for a 2 night stay. Staff were helpful.Stayed in February 2025,Zarat,7.0
Stayed in February 2025,There was a stain on carpet in front of wardrobe otherwise very good accommodationEverything was very tidy and comfortableStayed in February 2025,Sonia,8.0
Stayed in February 2025,"The staff is very friendly and show really good service, very happy with the service. The Hótel is very neat and clean but the reason they don't get a good rate is because the smell of the cleansing material is overdriven and you get a headache of cleansing material smell. If that is fixed and they use cleaning material which doesn't smell this much they will get a 5 star rate. This is not a hótel for those who are sensitive to overdriven smell of cleansing materials.Hótel not with kitchenStayed in February 2025",Hulda,7.0
Stayed in January 2025,A little datedLocationStayed in January 2025,Mccarron,9.0
Stayed in January 2025,It was a little cold in the room overnight and I couldn’t figure out how to adjust the temperature or call down to reception.Convenient location and staffed reception. Good value for money.Stayed in January 2025,Laura,8.0
Stayed in December 2024,"Windows go out to a noisy street, and they don't keep out all the noise at night. Wasn't a problem for us, but might be for people who a light sleepers.Very friendly and helpful stuff, who made our stay times better! Daily housekeeping, close proximity to the metro, nice area with a grocery store next door, and a well-equipped kitchen.Furniture and appliances were quite old, but everything was working, so great value for money all thing considered!Stayed in December 2024",Longina,9.0
